Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
GAIL,,,,,,-0.47,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,174.98,-0.27,19719.0,156.0,0.8,0.87,170.0,327.0,1.0,635.0,11.0,2.93,SB,,,,,,,,,,,,,,,,,
360ONE,,,,,,-4.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,1132.3,-0.38,7564.0,17.0,0.23,0.31,1100.0,0.0,,110.0,2.0,2.94,SB,,,,,,,,,,,,,,,,,
COFORGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,660.6",,,,,,,,,,,,,,,8.64,,8.31,,,,,,,132.1,15181475,1164700,193.41 Cr,4140100,-41.69
BEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,393.85,,,,,,,,,,,,,,,-3.55,,6.11,,,,,,,-14.5,83034750,4778025,188.18 Cr,9100050,-68.8
TATAPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,374.55,,,,,,,,,,,,,,,-1.23,,5.48,,,,,,,-4.65,41913700,2177900,81.57 Cr,4147000,-68.98
GODFRYPHLP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,059.2",,,,,,,,,,,,,,,-5.32,,-1.36,,,,,,,-115.8,1515800,-20900,-4.30 Cr,451825,-72.91
INFY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,111.8",,,,,,,,,,,,,,,2.62,,3.13,,,,,,,28.4,92652000,2815200,312.99 Cr,8764800,-76.12
LTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,4360,,,,,,,,,,,,,,,3.38,,1.7,,,,,,,142.4,3056250,51150,22.30 Cr,250500,-80.65
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"4,105.2",,,,,,,,,,,,,,,-2.8,,3.54,,,,,,,-118.4,2453625,83875,34.43 Cr,219125,-81.43
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,36592,,,,,,,,,,,,,,,2.73,,-17.65,,,,,,,973,630,-135,-49.40 L,135,-82.35
NATIONALUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,336.45,,,,,,,,,,,,,,,-1.41,,4.68,,,,,,,-4.8,37018125,1655625,55.70 Cr,1942500,-83.64
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,4135,,,,,,,,,,,,,,,-1.03,,-0.47,,,,,,,-43.1,630000,-3000,-1.24 Cr,81450,-84.5
LODHA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,1200.35,,,,,,,,,,,,,,,3.77,,1.1,,,,,,,43.65,13737500,149375,17.93 Cr,1218125,-84.7
MPHASIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,447.7",,,,,,,,,,,,,,,4.21,,2.07,,,,,,,98.9,4265525,86625,21.20 Cr,280500,-85.02
COALINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,,,,,-3.25,,2.81,,,,,,,-13.85,61412850,1680750,69.25 Cr,3782700,-85.84
CGPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,852.6,,,,,,,,,,,,,,,-3.45,,2.69,,,,,,,-30.5,16947300,443700,37.83 Cr,1132200,-86.17
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,289.15,,,,,,,,,,,,,,,0.47,,2.49,,,,,,,1.35,135120975,3284400,94.97 Cr,5680425,-86.42
ABCAPITAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,394.45,,,,,,,,,,,,,,,-1.94,,1.24,,,,,,,-7.8,30975200,378200,14.92 Cr,1413600,-86.88
DABUR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,433.05,,,,,,,,,,,,,,,0.87,,2.67,,,,,,,3.75,26815000,696250,30.15 Cr,1060000,-87.49
PERSISTENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,5475,,,,,,,,,,,,,,,3.55,,1.55,,,,,,,187.7,3519500,53875,29.50 Cr,202875,-87.88
SENSEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"77,241.2",,,,,,,,,,,,,,,-0.15,,1.84,,,,,,,-113.4,23220,420,3.24 Cr,1000,-88.01
ABB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"7,234.5",,,,,,,,,,,,,,,-1.38,,1.67,,,,,,,-101,1944250,31875,23.06 Cr,112375,-88.16
KPITTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,592.6,,,,,,,,,,,,,,,1.31,,3.31,,,,,,,7.65,11001125,352625,20.90 Cr,898225,-88.17
NIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"24,084.1",,,,,,,,,,,,,,,-0.07,,1.14,,,,,,,-17.7,10312965,115830,278.97 Cr,401115,-88.24
BANKNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,57125,,,,,,,,,,,,,,,-0.47,,1.63,,,,,,,-271.2,1698150,27240,155.61 Cr,73500,-88.3
SUZLON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,52.25,,,,,,,,,,,,,,,-1.99,,1.9,,,,,,,-1.06,366306100,6832600,35.70 Cr,12458700,-88.87
CDSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,333.5",,,,,,,,,,,,,,,0.14,,2.27,,,,,,,1.8,7837975,173850,23.18 Cr,370025,-88.97
OFSS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,11405,,,,,,,,,,,,,,,2.42,,-0.32,,,,,,,269,1169500,-3700,-4.22 Cr,74000,-89.34
POWERINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,31015,,,,,,,,,,,,,,,-2.35,,1.75,,,,,,,-745,457000,7850,24.35 Cr,21675,-89.36
IEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,130.51,,,,,,,,,,,,,,,2.22,,0.55,,,,,,,2.83,56811000,313200,4.09 Cr,4102050,-89.54
TECHM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,625.6",,,,,,,,,,,,,,,2.99,,0.84,,,,,,,47.2,17024400,141000,22.92 Cr,808800,-89.55
TCS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,2376,,,,,,,,,,,,,,,3,,1.26,,,,,,,69.2,33427575,414900,98.58 Cr,1332225,-89.6
CUMMINSIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"5,555.5",,,,,,,,,,,,,,,-2,,2.36,,,,,,,-113.5,3568600,82200,45.67 Cr,125000,-89.95
HINDUNILVR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,2205,,,,,,,,,,,,,,,0.86,,1.65,,,,,,,18.9,15872100,257400,56.76 Cr,615000,-90.0
ADANIENSOL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,678.8",,,,,,,,,,,,,,,-1.88,,1.7,,,,,,,-32.1,17415000,290925,48.84 Cr,691200,-90.06
HDFCBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,741.6,,,,,,,,,,,,,,,-0.42,,1.42,,,,,,,-3.15,274278550,3836300,284.50 Cr,6054100,-90.35
JSWSTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,250.7",,,,,,,,,,,,,,,0.02,,1.45,,,,,,,0.3,37914750,541350,67.71 Cr,639900,-90.45
PAYTM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,310.7",,,,,,,,,,,,,,,0.75,,2.61,,,,,,,9.7,18978325,482125,63.19 Cr,936700,-90.81
BANKBARODA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,241.5,,,,,,,,,,,,,,,-1.71,,0.64,,,,,,,-4.2,116388675,742950,17.94 Cr,4168125,-90.97
WAAREEENER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,756.6",,,,,,,,,,,,,,,0.69,,-0.53,,,,,,,18.9,6588575,-35175,-9.70 Cr,231525,-91.1
TMPV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,326.4,,,,,,,,,,,,,,,-0.99,,2.94,,,,,,,-3.25,62672000,1790400,58.44 Cr,2169600,-91.26
CIPLA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,446.5",,,,,,,,,,,,,,,2.31,,0.56,,,,,,,32.7,9595225,53550,7.75 Cr,286450,-91.31
TATAELXSI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,641.2",,,,,,,,,,,,,,,2.18,,-1.04,,,,,,,77.8,2688875,-28375,-10.33 Cr,132625,-91.53
HINDALCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,942.25,,,,,,,,,,,,,,,-0.97,,0.91,,,,,,,-9.2,45892000,415100,39.11 Cr,832300,-91.57
TORNTPHARM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"5,013.2",,,,,,,,,,,,,,,0.38,,0.07,,,,,,,19,4533125,3125,1.57 Cr,132000,-91.65
GODREJPROP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,111.1",,,,,,,,,,,,,,,1.58,,1.14,,,,,,,32.8,5836675,65650,13.86 Cr,167050,-92.01
DLF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,658.45,,,,,,,,,,,,,,,0.8,,0.91,,,,,,,5.2,40624850,366700,24.15 Cr,940500,-92.14
RELIANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,281.6",,,,,,,,,,,,,,,-0.38,,2.04,,,,,,,-4.9,89513000,1792500,229.73 Cr,2231000,-92.19
HINDPETRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,398.45,,,,,,,,,,,,,,,0.48,,0.9,,,,,,,1.9,38794950,346275,13.80 Cr,816075,-92.22
SUPREMEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,312.1",,,,,,,,,,,,,,,-0.96,,0.61,,,,,,,-32.2,1974875,11900,3.94 Cr,68075,-92.23
WIPRO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,178.15,,,,,,,,,,,,,,,1.63,,-0.52,,,,,,,2.86,276711000,-1446000,-25.76 Cr,8256000,-92.26
NAUKRI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,1231,,,,,,,,,,,,,,,2.51,,1.24,,,,,,,30.1,13795650,168850,20.79 Cr,459800,-92.4
ADANIGREEN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,1390,,,,,,,,,,,,,,,-1.3,,1.84,,,,,,,-18.3,22534200,406800,56.55 Cr,636600,-92.49
SWIGGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,265.25,,,,,,,,,,,,,,,2.43,,0.8,,,,,,,6.3,44581100,355875,9.44 Cr,2208250,-92.53
SIEMENS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,604.9",,,,,,,,,,,,,,,-2.13,,1.22,,,,,,,-78.5,3361750,40600,14.64 Cr,78925,-92.68
KALYANKJIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,571.85,,,,,,,,,,,,,,,0.78,,-0.8,,,,,,,4.45,22141350,-178200,-10.19 Cr,1069200,-92.79
LT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,3826,,,,,,,,,,,,,,,-0.07,,2.07,,,,,,,-2.7,11008025,223300,85.43 Cr,370475,-92.79
MIDCPNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,14637.75,,,,,,,,,,,,,,,-0.06,,0.73,,,,,,,-8.55,1534560,11160,16.34 Cr,30720,-92.9
JUBLFOOD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,432.8,,,,,,,,,,,,,,,1.18,,-0.64,,,,,,,5.05,16678750,-107500,-4.65 Cr,647500,-92.92
PNBHOUSING,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,073.8",,,,,,,,,,,,,,,-0.22,,0.24,,,,,,,-2.4,6561750,15600,1.68 Cr,235950,-92.92
NTPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,349.15,,,,,,,,,,,,,,,-0.71,,3.1,,,,,,,-2.5,90846000,2733000,95.42 Cr,3432000,-92.94
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,221.3",,,,,,,,,,,,,,,-0.28,,1.52,,,,,,,-3.4,6596000,98600,12.04 Cr,241825,-93.13
ADANIENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,024.1",,,,,,,,,,,,,,,-1.14,,1.45,,,,,,,-34.8,14533197,208266,62.98 Cr,383469,-93.19
CHOLAFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,1798,,,,,,,,,,,,,,,-0.04,,2,,,,,,,-0.7,11743125,230000,41.35 Cr,383125,-93.26
HCLTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,326.5",,,,,,,,,,,,,,,2.34,,0.09,,,,,,,30.3,28387600,24400,3.24 Cr,935600,-93.33
VBL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,468.05,,,,,,,,,,,,,,,0.45,,1.4,,,,,,,2.1,46212375,640050,29.96 Cr,1110525,-93.5
MUTHOOTFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,006.5",,,,,,,,,,,,,,,-1.31,,0.79,,,,,,,-39.9,5840725,45925,13.81 Cr,129250,-93.63
CANBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,126.25,,,,,,,,,,,,,,,-1.62,,1.15,,,,,,,-2.08,364945500,4137750,52.24 Cr,9949500,-93.64
JIOFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,236.57,,,,,,,,,,,,,,,-0.22,,1.02,,,,,,,-0.53,147305050,1489900,35.25 Cr,2843500,-93.64
SHRIRAMFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,044.9",,,,,,,,,,,,,,,0.18,,0.92,,,,,,,1.9,26726700,243375,25.43 Cr,833250,-93.81
VOLTAS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,313.6",,,,,,,,,,,,,,,-1.02,,1.5,,,,,,,-13.5,6732000,99375,13.05 Cr,150750,-93.86
BHEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,408.5,,,,,,,,,,,,,,,-2.48,,0.99,,,,,,,-10.4,72809625,716625,29.27 Cr,1832250,-93.95
ADANIPOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,211.35,,,,,,,,,,,,,,,-1.84,,1.7,,,,,,,-3.96,129344250,2161950,45.69 Cr,3003300,-93.99
ETERNAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,0.84,,1.72,,,,,,,2.5,145495150,2463800,73.67 Cr,4289825,-94.03
HAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,4581,,,,,,,,,,,,,,,-1.29,,0.71,,,,,,,-60.1,4547100,32250,14.77 Cr,110250,-94.05
LTF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,-0.79,,0.73,,,,,,,-2.45,49113000,357750,11.02 Cr,1134000,-94.07
INOXWIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,78.25,,,,,,,,,,,,,,,-0.62,,1.33,,,,,,,-0.49,83200000,1088000,8.51 Cr,1670400,-94.1
RBLBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,367.1,,,,,,,,,,,,,,,0.88,,1.66,,,,,,,3.2,39544625,644525,23.66 Cr,1203325,-94.2
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,582.15,,,,,,,,,,,,,,,-0.21,,1.52,,,,,,,-1.2,8720050,130150,7.58 Cr,291650,-94.22
INDUSTOWER,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,390.1,,,,,,,,,,,,,,,0.03,,0.91,,,,,,,0.1,80719400,725900,28.32 Cr,1504500,-94.25
SOLARINDS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,18393,,,,,,,,,,,,,,,-1.87,,1.44,,,,,,,-351,696700,9900,18.21 Cr,15300,-94.25
TITAN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"4,762.8",,,,,,,,,,,,,,,0.11,,0.7,,,,,,,5.3,5069225,35175,16.75 Cr,98700,-94.33
BSE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,536.4",,,,,,,,,,,,,,,-0.68,,1.33,,,,,,,-24.2,6452600,84400,29.85 Cr,182600,-94.41
FORCEMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,17100,,,,,,,,,,,,,,,-0.33,,1.76,,,,,,,-57,268275,4650,7.95 Cr,9025,-94.47
BANDHANBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,166.64,,,,,,,,,,,,,,,-1.18,,0.73,,,,,,,-1.99,116269200,838800,13.98 Cr,1807200,-94.48
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,062.7",,,,,,,,,,,,,,,-0.65,,1.76,,,,,,,-6.9,10683750,184375,19.59 Cr,303125,-94.54
DRREDDY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,144.9",,,,,,,,,,,,,,,-0.3,,1.25,,,,,,,-3.5,12960000,159375,18.25 Cr,321875,-94.58
LAURUSLABS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,735.1",,,,,,,,,,,,,,,0.71,,1.13,,,,,,,12.2,16623450,186150,32.30 Cr,678300,-94.64
TATASTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,184.5,,,,,,,,,,,,,,,-0.51,,0.94,,,,,,,-0.95,139675250,1303500,24.05 Cr,2070750,-94.68
NIFTYNXT50,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,,,,,,,,,,,,,,,,,,72430,,,,,,,,,,,,,,,-0.35,,0.23,,,,,,,-252.2,11100,25,18.11 L,350,-94.72
